gene_callers_id	source	accession	function	e_value
1493	COG20_FUNCTION	COG0318	O-succinylbenzoic acid-CoA ligase MenE or related acyl-CoA synthetase (AMP-forming) (MenE/FadK) (PDB:5EY9) (PUBMED:25151136;27455459)	1.6e-08
1493	COG20_CATEGORY	I	Lipid transport and metabolism	0
1493	COG20_PATHWAY	COG0318	Menaquinone biosynthesis	1.6e-08
1494	COG20_FUNCTION	COG0726	Peptidoglycan/xylan/chitin deacetylase, PgdA/NodB/CDA1 family (CDA1) (PDB:1NY1)	2e-73
1494	COG20_CATEGORY	G!!!M	Carbohydrate transport and metabolism!!!Cell wall/membrane/envelope biogenesis	0
1495	COG20_FUNCTION	COG0489!!!COG3206	Fe-S cluster carrier ATPase, Mrp/ApbC/NBP35 family (Mrp) (PDB:2PH1) (PUBMED:18616280;19114487;31709520)!!!Exopolysaccharide export protein/domain GumC/Wzc1 (GumC) (PUBMED:15003255;23089617)	1.1e-24
1495	COG20_CATEGORY	D!!!M	Cell cycle control, cell division, chromosome partitioning!!!Cell wall/membrane/envelope biogenesis	0
1496	COG20_FUNCTION	COG1396!!!COG3800	Transcriptional regulator, contains XRE-family HTH domain (HipB) (PDB:1ADR)!!!Predicted transcriptional regulator (PDB:6CYJ)	1.5e-90
1496	COG20_CATEGORY	K!!!R	Transcription!!!General function prediction only	0
1497	COG20_FUNCTION	COG0840	Methyl-accepting chemotaxis protein (MCP) (Tar) (PDB:1QU7)	1e-48
1497	COG20_CATEGORY	T	Signal transduction mechanisms	0
1498	COG20_FUNCTION	COG0659	Sulfate permease or related transporter, MFS superfamily (SUL1) (PDB:3NY7)	7.1e-123
1498	COG20_CATEGORY	P	Inorganic ion transport and metabolism	0
1499	COG20_FUNCTION	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme (IlvB) (PDB:1BFD)	8.5e-16
1499	COG20_CATEGORY	E!!!H	Amino acid transport and metabolism!!!Coenzyme transport and metabolism	0
1499	COG20_PATHWAY	COG0028	Isoleucine, leucine, valine biosynthesis	8.5e-16
1500	COG20_FUNCTION	COG0324	tRNA A37 N6-isopentenylltransferase MiaA (MiaA) (PDB:2ZM5)	2.1e-54
1500	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1500	COG20_PATHWAY	COG0324	tRNA modification	2.1e-54
1501	COG20_FUNCTION	COG0560	Phosphoserine phosphatase (SerB) (PDB:3N28)	9.4e-72
1501	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1501	COG20_PATHWAY	COG0560	Serine biosynthesis	9.4e-72
1503	COG20_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)	2.4e-43
1503	COG20_CATEGORY	K	Transcription	0
1505	COG20_FUNCTION	COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component (AceF) (PDB:1B5S)	4.3e-32
1505	COG20_CATEGORY	C	Energy production and conversion	0
1505	COG20_PATHWAY	COG0508	Pyruvate oxidation	4.3e-32
1506	COG20_FUNCTION	COG1249	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase (Lpd) (PDB:6QKG)	9.4e-183
1506	COG20_CATEGORY	C	Energy production and conversion	0
1506	COG20_PATHWAY	COG1249	Glycine cleavagePyruvate oxidation	9.4e-183
1507	COG20_FUNCTION	COG2885	Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins (OmpA) (PDB:1OAP)	2e-39
1507	COG20_CATEGORY	M	Cell wall/membrane/envelope biogenesis	0
1508	COG20_FUNCTION	COG1250	3-hydroxyacyl-CoA dehydrogenase (FadB) (PDB:5ZQZ)	8.7e-62
1508	COG20_CATEGORY	I	Lipid transport and metabolism	0
1508	COG20_PATHWAY	COG1250	Fatty acid biosynthesis	8.7e-62
1509	COG20_FUNCTION	COG2342	Endo alpha-1,4 polygalactosaminidase, GH114 family (was erroneously annotated as Cys-tRNA synthetase) (PDB:2AAM)	3.4e-22
1509	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1510	COG20_FUNCTION	COG0398	Uncharacterized membrane protein YdjX, related to fungal oxalate transporter, TVP38/TMEM64 family (TVP38) (PUBMED:20889782)	3.8e-61
1510	COG20_CATEGORY	S	Function unknown	0
1511	COG20_FUNCTION	COG1249	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase (Lpd) (PDB:6QKG)	8.6e-131
1511	COG20_CATEGORY	C	Energy production and conversion	0
1511	COG20_PATHWAY	COG1249	Glycine cleavagePyruvate oxidation	8.6e-131
1512	COG20_FUNCTION	COG0642	Signal transduction histidine kinase (BaeS) (PDB:1JOY)	7.9e-103
1512	COG20_CATEGORY	T	Signal transduction mechanisms	0
1513	COG20_FUNCTION	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains (AtoC) (PDB:1ZY2)	4.7e-07
1513	COG20_CATEGORY	T	Signal transduction mechanisms	0
1514	COG20_FUNCTION	COG0245!!!COG1211	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (IspF) (PDB:1GX1)!!!2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (IspD) (PDB:1H3M)	8.1e-42
1514	COG20_CATEGORY	I!!!I	Lipid transport and metabolism!!!Lipid transport and metabolism	0
1514	COG20_PATHWAY	COG0245!!!COG1211	Isoprenoid biosynthesis!!!Isoprenoid biosynthesis	8.1e-42
1515	COG20_FUNCTION	COG0245!!!COG1211	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (IspF) (PDB:1GX1)!!!2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (IspD) (PDB:1H3M)	3.6e-60
1515	COG20_CATEGORY	I!!!I	Lipid transport and metabolism!!!Lipid transport and metabolism	0
1515	COG20_PATHWAY	COG0245!!!COG1211	Isoprenoid biosynthesis!!!Isoprenoid biosynthesis	3.6e-60
1516	COG20_FUNCTION	COG1546	Nicotinamide mononucleotide (NMN) deamidase PncC (PncC) (PDB:2A9S)	7.1e-32
1516	COG20_CATEGORY	H	Coenzyme transport and metabolism	0
1516	COG20_PATHWAY	COG1546	NAD biosynthesis	7.1e-32
1517	COG20_FUNCTION	COG2867	Ribosome association toxin PasT (RatA) of the RatAB toxin-antitoxin module (PasT) (PDB:1T17) (PUBMED:21323758)	1.2e-17
1517	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1518	COG20_FUNCTION	COG0320	Lipoate synthase (LipA) (PDB:4U0O) (PUBMED:27941785)	5.9e-139
1518	COG20_CATEGORY	H	Coenzyme transport and metabolism	0
1518	COG20_PATHWAY	COG0320	Lipoate biosynthesis	5.9e-139
1519	COG20_FUNCTION	COG2211	Na+/melibiose symporter or related transporter (MelB) (PDB:4M64)	2.5e-13
1519	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1520	COG20_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family (FabG) (PDB:6L1H)	8.7e-95
1520	COG20_CATEGORY	I	Lipid transport and metabolism	0
1520	COG20_PATHWAY	COG1028	Fatty acid biosynthesis	8.7e-95
1521	COG20_FUNCTION	COG3717	5-keto 4-deoxyuronate isomerase (KduI) (PDB:1X8M)	2.4e-109
1521	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1522	COG20_FUNCTION	COG1331	Uncharacterized conserved protein YyaL, SSP411 family, contains thoiredoxin and six-hairpin glycosidase-like domains (YyaL) (PDB:3IRA)	9.6e-50
1522	COG20_CATEGORY	R	General function prediction only	0
1523	COG20_FUNCTION	COG0584	Glycerophosphoryl diester phosphodiesterase (UgpQ) (PDB:1O1Z)	3.5e-65
1523	COG20_CATEGORY	I	Lipid transport and metabolism	0
1524	COG20_FUNCTION	COG3839	ABC-type sugar transport system, ATPase component MalK (MalK) (PDB:2ONK)	6e-134
1524	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1525	COG20_FUNCTION	COG0395	ABC-type glycerol-3-phosphate transport system, permease component (UgpE) (PDB:1VR4)	4.9e-115
1525	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1526	COG20_FUNCTION	COG1175	ABC-type sugar transport system, permease component (UgpA) (PDB:3FH6)	1.1e-174
1526	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1527	COG20_FUNCTION	COG2182	Maltose-binding periplasmic protein MalE (MalE) (PDB:1T0K)	1.8e-207
1527	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1528	COG20_FUNCTION	COG3618	Predicted metal-dependent hydrolase, TIM-barrel fold	3.9e-75
1528	COG20_CATEGORY	R	General function prediction only	0
1529	COG20_FUNCTION	COG4948	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily (RspA) (PDB:1BKH)	5.7e-130
1529	COG20_CATEGORY	M!!!R	Cell wall/membrane/envelope biogenesis!!!General function prediction only	0
1529	COG20_PATHWAY	COG4948	Non-phosphorylated Entner-Doudoroff pathway	5.7e-130
1530	COG20_FUNCTION	COG0329	4-hydroxy-tetrahydrodipicolinate synthase/N-acetylneuraminate lyase (DapA) (PDB:2R91) (PUBMED:27574185)	2e-109
1530	COG20_CATEGORY	E!!!M	Amino acid transport and metabolism!!!Cell wall/membrane/envelope biogenesis	0
1530	COG20_PATHWAY	COG0329	Lysine biosynthesis	2e-109
1531	COG20_FUNCTION	COG0451	Nucleoside-diphosphate-sugar epimerase (WcaG) (PDB:2X4G)	4.6e-73
1531	COG20_CATEGORY	M	Cell wall/membrane/envelope biogenesis	0
1532	COG20_FUNCTION	COG2186	DNA-binding transcriptional regulator, FadR family (FadR) (PDB:1E2X)	8.1e-41
1532	COG20_CATEGORY	K	Transcription	0
1533	COG20_FUNCTION	COG0747	ABC-type transport system, periplasmic component (DdpA) (PDB:3RQT)	7.2e-218
1533	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1534	COG20_FUNCTION	COG0601	ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppB)	6.2e-133
1534	COG20_CATEGORY	E!!!P	Amino acid transport and metabolism!!!Inorganic ion transport and metabolism	0
1535	COG20_FUNCTION	COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppC)	4.6e-135
1535	COG20_CATEGORY	E!!!P	Amino acid transport and metabolism!!!Inorganic ion transport and metabolism	0
1536	COG20_FUNCTION	COG1123	ABC-type glutathione transport system ATPase component, contains duplicated ATPase domain (GsiA)	7.1e-209
1536	COG20_CATEGORY	O	Posttranslational modification, protein turnover, chaperones	0
1537	COG20_FUNCTION	COG3386	Sugar lactone lactonase YvrE (YvrE) (PDB:1E1A)	1.2e-74
1537	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1537	COG20_PATHWAY	COG3386	Non-phosphorylated Entner-Doudoroff pathway	1.2e-74
1538	COG20_FUNCTION	COG1312	D-mannonate dehydratase (UxuA) (PDB:1TZ9)	5e-122
1538	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1543	COG20_FUNCTION	COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA (TruB) (PDB:1K8W)	3.1e-86
1543	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1543	COG20_PATHWAY	COG0130	tRNA modification	3.1e-86
1544	COG20_FUNCTION	COG0184	Ribosomal protein S15P/S13E (RpsO) (PDB:4V4H)	1.4e-31
1544	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1544	COG20_PATHWAY	COG0184	Ribosome 30S subunit	1.4e-31
1545	COG20_FUNCTION	COG1185	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase) (Pnp) (PDB:1E3P)	2.4e-189
1545	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1547	COG20_FUNCTION	COG5383	Uncharacterized metalloenzyme YdcJ, glyoxalase superfamily (YdcJ) (PDB:2RJB)	3.6e-25
1547	COG20_CATEGORY	R	General function prediction only	0
1548	COG20_FUNCTION	COG3214	DNA glycosylase YcaQ, repair of DNA interstrand crosslinks (YcaQ) (PUBMED:32409837)	1.4e-131
1548	COG20_CATEGORY	L	Replication, recombination and repair	0
1549	COG20_FUNCTION	COG0406	Broad specificity phosphatase PhoE (PhoE) (PDB:1EBB)	5.1e-10
1549	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1550	COG20_FUNCTION	COG0314	Molybdopterin synthase catalytic subunit MoaE (MoaE) (PDB:1FM0) (PUBMED:32239579)	5e-38
1550	COG20_CATEGORY	H	Coenzyme transport and metabolism	0
1550	COG20_PATHWAY	COG0314	Molybdopterin biosynthesis	5e-38
1552	COG20_FUNCTION	COG0303	Molybdopterin Mo-transferase (molybdopterin biosynthesis) (MoeA) (PDB:2NQU) (PUBMED:18801996;32239579)	1.9e-83
1552	COG20_CATEGORY	H	Coenzyme transport and metabolism	0
1552	COG20_PATHWAY	COG0303	Molybdopterin biosynthesis	1.9e-83
1553	COG20_FUNCTION	COG0315!!!COG0521	Molybdenum cofactor biosynthesis enzyme MoaC (MoaC) (PDB:1EKR) (PUBMED:32239579)!!!Molybdopterin biosynthesis enzyme MoaB/MogA (MoaB) (PDB:1DI6) (PUBMED:32239579)	6.5e-77
1553	COG20_CATEGORY	H!!!H	Coenzyme transport and metabolism!!!Coenzyme transport and metabolism	0
1553	COG20_PATHWAY	COG0315!!!COG0521	Molybdopterin biosynthesis!!!Molybdopterin biosynthesis	6.5e-77
1554	COG20_FUNCTION	COG2896	GTP 3',8-cyclase (molybdenum cofactor biosynthesis protein MoaA) (MoaA) (PDB:1TV7)	3.5e-43
1554	COG20_CATEGORY	H	Coenzyme transport and metabolism	0
1554	COG20_PATHWAY	COG2896	Molybdopterin biosynthesis	3.5e-43
1555	COG20_FUNCTION	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component (LivK) (PDB:1USG)	8.2e-126
1555	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1556	COG20_FUNCTION	COG0410	ABC-type branched-chain amino acid transport system, ATPase component LivF (LivF) (PDB:1JI0) (PUBMED:26527648;32250026)	3.1e-109
1556	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1557	COG20_FUNCTION	COG1541	Phenylacetate-coenzyme A ligase PaaK, adenylate-forming domain family (PaaK) (PDB:2Y4O)	1.7e-108
1557	COG20_CATEGORY	H	Coenzyme transport and metabolism	0
1558	COG20_FUNCTION	COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family (MutT) (PDB:4V14)	1.2e-51
1558	COG20_CATEGORY	V	Defense mechanisms	0
1559	COG20_FUNCTION	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase (AdhE) (PDB:1A4S)	5.3e-168
1559	COG20_CATEGORY	I	Lipid transport and metabolism	0
1559	COG20_PATHWAY	COG1012	Proline degradation	5.3e-168
1560	COG20_FUNCTION	COG1802	DNA-binding transcriptional regulator, GntR family (GntR) (PDB:3FMS)	3.5e-56
1560	COG20_CATEGORY	K	Transcription	0
1561	COG20_FUNCTION	COG4663	TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component (FcbT1) (PDB:2HZK)	6.4e-136
1561	COG20_CATEGORY	Q	Secondary metabolites biosynthesis, transport and catabolism	0
1562	COG20_FUNCTION	COG3090!!!COG4664	TRAP-type C4-dicarboxylate transport system, small permease component YiaM (DctM)!!!TRAP-type mannitol/chloroaromatic compound transport system, large permease component (FcbT3)	4.6e-263
1562	COG20_CATEGORY	G!!!Q	Carbohydrate transport and metabolism!!!Secondary metabolites biosynthesis, transport and catabolism	0
1564	COG20_FUNCTION	COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase (IlvD) (PDB:2GP4)	3.2e-113
1564	COG20_CATEGORY	E!!!G	Amino acid transport and metabolism!!!Carbohydrate transport and metabolism	0
1564	COG20_PATHWAY	COG0129	Isoleucine, leucine, valine biosynthesis	3.2e-113
1565	COG20_FUNCTION	COG0625	Glutathione S-transferase (GstA) (PDB:1A0F)	6.5e-20
1565	COG20_CATEGORY	O	Posttranslational modification, protein turnover, chaperones	0
1566	COG20_FUNCTION	COG1846	DNA-binding transcriptional regulator, MarR family (MarR) (PDB:1JGS)	4.7e-32
1566	COG20_CATEGORY	K	Transcription	0
1568	COG20_FUNCTION	COG1409	3',5'-cyclic AMP phosphodiesterase CpdA (CpdA) (PDB:2ZO9)	1e-82
1568	COG20_CATEGORY	T	Signal transduction mechanisms	0
1570	COG20_FUNCTION	COG0847	DNA polymerase III, epsilon subunit or related 3'-5' exonuclease (DnaQ) (PDB:1J53)	2e-51
1570	COG20_CATEGORY	L	Replication, recombination and repair	0
1573	COG20_FUNCTION	COG2199!!!COG2200!!!COG4252	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants (GGDEF) (PDB:6D9M)!!!EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant) (EAL) (PDB:2BAS)!!!Extracytoplasmic sensor domain CHASE2 (specificity unknown) (CHASE2)	9.3e-09
1573	COG20_CATEGORY	T!!!T!!!T	Signal transduction mechanisms!!!Signal transduction mechanisms!!!Signal transduction mechanisms	0
1574	COG20_FUNCTION	COG1086	NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC (FlaA1) (PDB:2GN4)	4.1e-111
1574	COG20_CATEGORY	M!!!O	Cell wall/membrane/envelope biogenesis!!!Posttranslational modification, protein turnover, chaperones	0
1579	COG20_FUNCTION	COG0160	Acetylornithine aminotransferase/4-aminobutyrate aminotransferase (ArgD) (PDB:1SF2)	9.4e-84
1579	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1579	COG20_PATHWAY	COG0160	Arginine biosynthesis	9.4e-84
1580	COG20_FUNCTION	COG0183	Acetyl-CoA acetyltransferase (PaaJ) (PDB:1AFW)	2.7e-140
1580	COG20_CATEGORY	I	Lipid transport and metabolism	0
1580	COG20_PATHWAY	COG0183	Fatty acid biosynthesis	2.7e-140
1581	COG20_FUNCTION	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase (ArgE) (PDB:1CG2)	4e-172
1581	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1581	COG20_PATHWAY	COG0624	Arginine biosynthesis	4e-172
1582	COG20_FUNCTION	COG2057	Acyl-CoA:acetate/3-ketoacid CoA transferase, beta subunit (AtoA) (PDB:5DBN)	1.4e-08
1582	COG20_CATEGORY	I	Lipid transport and metabolism	0
1583	COG20_FUNCTION	COG0789	DNA-binding transcriptional regulator, MerR family (SoxR) (PDB:2VZ4)	8e-27
1583	COG20_CATEGORY	K	Transcription	0
1584	COG20_FUNCTION	COG0121	Predicted glutamine amidotransferase YafJ (YafJ) (PDB:1TE5)	2.2e-52
1584	COG20_CATEGORY	R	General function prediction only	0
1586	COG20_FUNCTION	COG1280	Threonine/homoserine/homoserine lactone efflux protein (RhtB)	1.2e-36
1586	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1587	COG20_FUNCTION	COG0288	Carbonic anhydrase (CynT) (PDB:1EKJ) (PUBMED:22081392)	5.3e-43
1587	COG20_CATEGORY	P	Inorganic ion transport and metabolism	0
1588	COG20_FUNCTION	COG1048	Aconitase A (AcnA) (PDB:1ACO)	1.8e-132
1588	COG20_CATEGORY	C	Energy production and conversion	0
1588	COG20_PATHWAY	COG1048	Lysine biosynthesisTCA cycle	1.8e-132
1589	COG20_FUNCTION	COG1670	Protein N-acetyltransferase, RimJ/RimL family (RimL) (PDB:1S7F)	1.9e-26
1589	COG20_CATEGORY	J!!!O	Translation, ribosomal structure and biogenesis!!!Posttranslational modification, protein turnover, chaperones	0
1590	COG20_FUNCTION	COG5429	Uncharacterized conserved protein, DUF1223 domain (PDB:2AXO)	4.5e-38
1590	COG20_CATEGORY	S	Function unknown	0
1591	COG20_FUNCTION	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)	4.3e-12
1591	COG20_CATEGORY	K	Transcription	0
1592	COG20_FUNCTION	COG2249	Putative NADPH-quinone reductase (modulator of drug activity B) (MdaB) (PDB:1D4A)	8.9e-47
1592	COG20_CATEGORY	R	General function prediction only	0
1594	COG20_FUNCTION	COG2814	Predicted arabinose efflux permease AraJ, MFS family (AraJ) (PDB:4LDS)	4.3e-86
1594	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1595	COG20_FUNCTION	COG0670	Integral membrane protein YbhL, putative Ca2+ regulator, Bax inhibitor (BI-1)/TMBIM family (YbhL) (PDB:4PGR) (PUBMED:28064000)	1.7e-55
1595	COG20_CATEGORY	P	Inorganic ion transport and metabolism	0
1596	COG20_FUNCTION	COG3127	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component (YbbP)	1.2e-21
1596	COG20_CATEGORY	Q	Secondary metabolites biosynthesis, transport and catabolism	0
1597	COG20_FUNCTION	COG2220	L-ascorbate lactonase UlaG, metallo-beta-lactamase superfamily (UlaG) (PDB:2WYM)	4.3e-08
1597	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1599	COG20_FUNCTION	COG0721	Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit (GatC) (PDB:3H0L)	7.8e-28
1599	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1599	COG20_PATHWAY	COG0721	Aminoacyl-tRNA synthetases	7.8e-28
1600	COG20_FUNCTION	COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase (GatA) (PDB:3H0L)	1.2e-196
1600	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1600	COG20_PATHWAY	COG0154	Aminoacyl-tRNA synthetases	1.2e-196
1601	COG20_FUNCTION	COG1605	Chorismate mutase (PheA) (PDB:1ECM)	3.5e-16
1601	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1601	COG20_PATHWAY	COG1605	Aromatic amino acid biosynthesis	3.5e-16
1602	COG20_FUNCTION	COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit (GatB) (PDB:3H0M)	5.8e-204
1602	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1602	COG20_PATHWAY	COG0064	Aminoacyl-tRNA synthetases	5.8e-204
1603	COG20_FUNCTION	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains (AtoC) (PDB:1ZY2)	2.3e-149
1603	COG20_CATEGORY	T	Signal transduction mechanisms	0
1604	COG20_FUNCTION	COG5000	Signal transduction histidine kinase NtrY involved in nitrogen fixation and metabolism regulation (NtrY)	7.3e-153
1604	COG20_CATEGORY	T	Signal transduction mechanisms	0
1605	COG20_FUNCTION	COG0436	Aspartate/methionine/tyrosine aminotransferase (AspB) (PDB:2O0R)	2.4e-42
1605	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1605	COG20_PATHWAY	COG0436	Isoleucine, leucine, valine biosynthesis	2.4e-42
1606	COG20_FUNCTION	COG0460	Homoserine dehydrogenase (ThrA) (PDB:5AVO) (PUBMED:29124164)	2.4e-124
1606	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1606	COG20_PATHWAY	COG0460	Methionine biosynthesis	2.4e-124
1607	COG20_FUNCTION	COG1494	Fructose-1,6-bisphosphatase/sedoheptulose 1,7-bisphosphatase or related protein (GlpX) (PDB:1NI9)	2.1e-117
1607	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1608	COG20_FUNCTION	COG0156	7-keto-8-aminopelargonate synthetase or related enzyme (BioF) (PDB:1BS0)	3.3e-144
1608	COG20_CATEGORY	H	Coenzyme transport and metabolism	0
1608	COG20_PATHWAY	COG0156	Biotin biosynthesis	3.3e-144
1610	COG20_FUNCTION	COG0134	Indole-3-glycerol phosphate synthase (TrpC) (PDB:6BMA)	3.1e-47
1610	COG20_CATEGORY	E	Amino acid transport and metabolism	0
